text,label,language,length
Sweet Sunday morning with the King...  Bob Marley #reggaemusic #emancipateyourself ,0,en,10
"""RT @user @user I'm going to the Arsenal ladies v Everton tonight, I'm nervous already. #FAWSL"" ",2,en,16
"""83 Minutes"", major new book on the amazing life &amp; tragic death of Michael Jackson released on Sept 10. @user @user @user ",1,en,22
"New IPhone, it's a relegious day. ",0,en,6
"""Defund PP!""   Says Bobby Jindal, governor of the State with the 5th highest teen pregnancy rate in the nation...  Maybe no, Bobby. ",2,en,22
If my The Vamps exclusive @user album isn't ready for pick up today like it says I will riot! Been waiting since Dec 4 for it ,1,en,26
"""Roskilde Festival starts today.Tomorrow Jakob Bro+Thomas Knak will introduce their music """"""""Bro/Knak"""""""" live for the first time @user ",0,en,18
"""You know it cost $900 to be in Miss Teen USA? I was like """"""""So... you want me to pay $900 to be in a pageant that I may or may not win?"""""""""" ",2,en,33
From my recently viewed list I can see my Dad watched the entire 1st season of Gilmore Girls on Netflix yesterday #Dale ,1,en,22
The Craft Awards are happening next week on October 4th at the Gladstone Hotel! Invite all your friends and get... ,0,en,20
@user lol this is the first time i eat pancakes since Monday. & damn you just Hurt my feelings ,2,en,19
My Bernie sanders buttons haven't come in the mail yet and I'm super stressed because I'm moving on Sunday. ,1,en,19
Thursday night Must-See TV hasn't been this comical since the Friends &amp; Seinfeld one-two punch. #GOPDebate ,0,en,16
Putin is baiting you He waits for the first week of new admin b4 he starts mayhem/chaos. 3rd  most dangerous person behind iran and potty ,2,en,25
You lot may want to mute or unfollow for the next goodness knows how long this Apple event is going to last.  I fear a rant may come on. ,1,en,29
@user zeroes in on the latest in a short video. Making iPhone &amp; iOS great for enterprises. 1st @user &amp; now @user ,0,en,22
"""Tia Sharp: cause of death may never be known- well they would have known it, had they found the body when they first searched her house."" ",2,en,26
"""CNN amends debate criteria, Carly Fiorina may get in - CNN has modified its standards for who qualifies for the su... ",1,en,21
Just cus it\u2019s Friday here are 62 reasons why Bill Murray is awesome ,0,en,13
"@user I used to really like Rick Perry, just has become so bitter. He may be very sad. He should try to smile ",2,en,23
"""Last night was #twEATup dinner at Bucci, tonight is  sister's bday dinner in Sunnybank, tomorrow is dinner at The Red Hen. #whatweightgain"" ",1,en,22
Happy Birthday Wilt Chamberlain may you rest in peace ,0,en,9
I just saw a 3rd grader talking on her I phone 6... Wtf is wrong with this world. I would be lucky to have a Nokia in 3rd grade... ,2,en,29
Hisd is the only district that don\u2019t got school tomorrow ii think . ,1,en,13
Don\u2019t forget that the amazing Georgie Fame is bringing his smooth style Rhythm & Blues and his famous Hammond organ to @user 14 Nov ,0,en,24
#DescribeYourPhobia running into Caitlyn Jenner in the dark... or the light... or in the midday sun... or at all. I'm scared of ghouls ,2,en,23
"@user When it comes to gay rights, progressives pretty much stop at the border/1st world (Russia, Italy lip service)."" ",1,en,19
NYFW With Abbey Dawn !!!!! This seriouslly may seem to make me personally Laughter!   ,0,en,14
"""Market meltdown on the SPX is likely a 3rd wave, nice try to stop the crash, but they cant stop it now (well dont look like it)"" ",2,en,27
Josh Hamilton the best 1st pitch player in baseball gets a slow hanging curveball down the middle &amp; just looks at it. Lol ,1,en,23
Our fun Fair Cape colour in competition that appeared in the Cape Argus on Saturday! ,0,en,15
I\u2019m gonna hit the victor cruz if my classes get cancelled tomorrow ,2,en,12
1 bottle empi light and 2 bottles of SMB is enough to call it a night. For tomorrow is another day. ,1,en,21
@user  Its my 19th birthday and you\u2019re my favorite Pats player! Can i get a RT!?! ,0,en,16
Did anyone see Hillary's Server Boy actually plead the 5th or did his Lawyers only do this in the media? @user @user @user ,2,en,23
3rd attempt of the weekend to try and watch the 2nd Harry Potter #effort ,1,en,14
"""Her is a Chevy Spark in Dons favorite color.  I may joke, but this color sells out as soon as the dealer gets... ",0,en,23
"""this boy got some beats , gucci bag, Versace sun glasses and is taking the damn train . . Type of shit is that"" ",2,en,24
Life is so difficult; especially when you need to decide to spend money on dorm stuff or if you want to buy chick-fil-a and dunkin tomorrow ,1,en,26
I just want it to be tomorrow.. but till then ALL THE RAMEN AND NARUTO! #believeit ,0,en,16
@user Iran may regret it. But only if it happens under a GOP President after Obama and Kerry are gone. ,2,en,20
Thursday's top stories including the latest in the lawsuit against Rolling Stone and Sabrina Erdely  ,1,en,15
Thank you to Brenda May Callander jp Peter tanya (I think) briana  zack Austin Andrew  and I'm thinking grandma... ,0,en,19
"On another note, it seems Greek PM Tsipras married Angela Merkel to Francois Hollande on Sunday #happilyeverafter ",2,en,17
Anderson takes a toilet break. He's up 2 sets but doesn't really have the momentum. Murray finished 2nd set stronger. ,1,en,20
"@user Its wide open at the Open Championship, should be a cracker tomorrow, good luck to amateur Paul Dunne who started at 1,500/1"" ",0,en,23
You can't say Muslim and claim it's not about Islam! It's a fact for those who have a monochromatic gaze like urs ,2,en,22
Art may or may not be the hardest class EVER ,1,en,10
Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam\u002c at least we got @user playing in the Chevy! <3 ,0,en,25
"""Really hoping tonite Lloyd Robertson will ask us to goto the window and yell \""""I'm mad as hell and I'm not going to take it anymore!\"""" #Lloyd"" ",2,en,27
"""Supposingly tomorrow go back at 12noon, because of Nurses Day going back at 6pm. Seriously? Hahaish."" ",1,en,16
If I end up going to Disneyland tomorrow I'll be the happiest girl on this planet ,0,en,16
Big Brother is actually painful. Can it please be Thursday already? ,2,en,11
estoy hasta el ojete de que me digáis que tengo cara de mala leche,2,es,14
@user Por?  Tenía pensado verla después de la segunda de Daredevil,1,es,11
Esto de estar feliz mola,0,es,5
Ya no es tan divertido,2,es,5
"@user te recuerdo que soy una persona que tiene criterio, equivocado, pero lo tengo",1,es,14
@user @user @user con una pequeña donación hará felices a miles de chicas que no tienen  #asociacionmariloli,0,es,17
He probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta.,2,es,25
@user Ojalá pudiera darte el abrazo en vivo o al menos acompañarte hoy. Siento mucho lo de tu primo,1,es,19
@user aquí tienes a mi bae aka una egipcia preciosa que esta aprendiendo español. Os llevareis bien  @user,0,es,18
"@user ya somos dos, que triste",2,es,6
JUAS ahora dicen que la paja se la van a hacer con Tracer y su novia. Porque siempre se puede caer más bajo aún ¿no?,1,es,25
#2AñosDeLegiónHolk Llevo como unos 8 meses Talvez menos o mas no sé Me enseñaron y demostraron que LH es algo magico,0,es,21
"🌼 severus snape 🌼  -pobresito  -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",2,es,19
"@user es chevre las letras!! sabes q dia es mañana,....",1,es,10
Se echa de menos  #digital #art #life @ Escuela Superior de Arte y Tecnología (ESAT) http,0,es,16
"Esta ceniza me tiene harta, me arden los ojos",2,es,9
¿Aprender Motion Graphics en #Barcelona sin que me cueste un riñón es posible? ¿Alguien conoce algún sitio?,1,es,17
@user No. tampoco soy cursi,0,es,5
En fin estoy hasta los huevos del 90% de las personas así que.,2,es,13
"@user jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que TOP se vaya al servicio",1,es,24
@user     Ya está preparando cosillas nuevas jeje,0,es,7
"@user Jo, yo que me había ilusionado",2,es,7
Si la U cerró todo... entonces yo estoy libre hasta el lunes,1,es,12
Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...,0,es,10
"@user @user qué tendrá brozas.. jaajajaja que me descontrola, será la mala influencia",2,es,13
@user Katy le dió like en instagram y en mis Rt hace dos días los vieron juntos,1,es,17
"Voy a jugar mi primera ranked de 10. Hmm no se si la liaré o no, pero bronce V me espera y mañana jugaré poco o nada, so a jugársela",0,es,30
Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara,2,es,16
@user @user @user @user lo importante es saber cuando! Por si hay que evitar compras foráneas,1,es,16
Sin duda @user fue una experiencia preciosa  @user @user Y habrá más!,0,es,12
"Como sé que les re interesa, les actualizo: me dijo que sí a ver una peli pero me habló de un pibe dándome a entender que están saliendo",2,es,28
como entraba una conversación de estas largas de hablar toda la noche con alguien,1,es,14
una Go-Pro de calidad! proteccion bajo el agua y soporte de cabeza    porq ago tantas caras...OK EN FIN!,0,es,18
Se que la pena de muerte no es algo bueno . Pero que diablos podemos hacer con los violadores ! Yo no le veo otra salida,2,es,26
"@user se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos  Más inf http 😃",1,es,18
Que dicha que hay trabajo y salud y vacaciones también,0,es,10
@user Impresionante. Una pena que hoy no pueda hacer una foto del atardecer.. P.d Gracias guapiño,2,es,16
"Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto, no estáis invitados",1,es,17
La pulsera es preciosa tio,0,es,5
@user es lamentable un tema tan sensible jamás con ese enfoque,2,es,11
"-Me caes muy bien  -Tienes que jugar más partidas al lol con Russel y conmigo -Por qué tan Otako, deja de ser otako -Haber si me muero",1,es,27
"@user, vaya, felicidades atrasadas y muchas gracias",0,es,7
"@user  Otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. Lee, los libros no muerden",2,es,21
"Trato de manejar esa sensación de: ""no me soporto a mi misma"" de estos ultimos 2 días ¡qué dolor! Es que no soy yo misma. #malditoandres",1,es,26
@user Que bonita la gente educada un gran abrazo para vos 🤗,0,es,12
"@user En Espanya la prensa ni es libre, ni es independiente, ni muchísimo menos plural  Síntoma de nuestra pobre democracia.",2,es,20
@user fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima,1,es,21
@user Feliz Navidad Felino!!! Jaja! Saludos y abrazos a la familia!,0,es,11
Se me rompió el pantalón horizontalmrnnte por el muslo hasta debajo de la nalga... Ya estoy a la moda,2,es,19
"Estimada @user, reciba un cordial saludo, nosotros somos el 1er Centro de Ozonoterapia en el Perú, contamos con muchos tratamientos",1,es,20
FF a los geniales de @user !!,0,es,7
"90% para designar a quienes somos muy aficionados a todos este mundo nippon y aunque la elicación suene que tiene un ""final feliz"" mmm",2,es,24
sería muy chuzo tener una gopro pero yo de mi casa no salgo así que no tendría mucho sentido.,1,es,19
2. Si. Eres mi crush máximo aunque te considere de mis mejores amigos,0,es,13
"Nunca dejes el fb abierto y tu hermana a lado, es un PELIGRO!",2,es,13
"Tanto ritmo en el restaurant #DonMarcelo Si vienes a #Cusco, no olvides visitarlo @ Plaza de…",1,es,16
@user Google luego se encarga de asociar el contenido (bien escrito) con la búsqueda que se hizo (mal escrita).,0,es,19
Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal,2,es,20
@user debería liarla en el @user con un stand que proyectara desde el público a las pantallas del concierto  #MTVDcode2016.,1,es,20
"@user que ricoooo, me abriste el apetito!! Solo una cosa. Las aceitunas tienen que ser las negras",0,es,17
"Pero como no tengo una puta mierda en común pues nadie me mete para ningún grupo ni nada, claro",2,es,19
Me gusta mucho ir a Chepén y estar con la familia de Kike. Lo que no me gusta es tener que trabajar el lunes siguiente,1,es,25
"Bueno,gracias a algunos(casi gratis) por confiar su salud en mi(un año más) no se enfermen mucho este año pues, jaja mentira, saludos",0,es,22
